MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,Price
6.4051,17.3,7.5664,2.076,237.0,4.0182,38.7648,-119.7307,2.7021
2.743,7.9,4.1971,1.268,2402.0,1.5671,38.089,-120.5466,1.1712
15.0,16.1,1.7666,0.5214,402.0,4.9781,38.7967,-119.8073,5.5
2.4507,30.2,4.6508,1.3413,5374.0,3.596,37.3038,-120.1037,0.5329
2.163,23.5,6.2953,1.9787,466.0,1.6179,40.2663,-116.5555,0.9777
8.9788,18.7,4.5745,1.2769,718.0,3.0719,37.6933,-114.7566,3.6353
7.2066,39.1,4.8859,1.1261,1636.0,4.5446,41.2281,-119.3397,2.5687
6.5174,46.6,7.7871,1.903,1448.0,1.8485,37.1137,-115.7563,3.4567
6.5339,39.6,5.713,1.6759,672.0,5.2124,40.0113,-116.8146,2.8766
4.4489,17.9,3.8134,1.2404,350.0,1.6404,36.3699,-121.0279,1.9069
2.616,39.0,6.9041,1.4115,675.0,2.1891,36.6346,-118.3332,0.9402
4.6902,8.8,5.8954,1.2876,178.0,2.0603,40.5654,-117.4984,1.4336
2.9853,7.6,1.0,0.5,470.0,5.211,33.5228,-124.2533,1.5545
8.0452,18.6,6.3567,1.689,133.0,2.4685,37.8667,-120.3425,3.9444
4.1032,42.2,6.2837,1.1675,68.0,1.8868,39.4002,-114.0773,2.4843
2.7311,13.6,5.5402,1.5664,424.0,3.5898,39.629,-117.8088,0.9624
3.6957,4.2,7.2834,2.5357,1425.0,3.9137,38.1192,-120.9904,1.597
5.7417,7.7,4.1552,1.3076,1018.0,3.9236,36.7566,-121.8747,2.7963
3.1956,44.8,6.173,1.8466,372.0,2.6952,34.9774,-122.3004,2.0291
2.7365,33.3,2.3661,0.5,2315.0,3.3261,41.1395,-120.2828,0.7791
5.1873,13.9,6.3142,2.0535,228.0,2.3162,36.013,-122.4707,2.595
5.1913,29.3,9.4061,2.4,59.0,5.8704,40.0904,-123.0805,2.1722
3.3063,27.9,3.5103,1.1509,46.0,4.7478,32.8008,-120.6773,1.1437
3.3783,34.4,3.9804,0.8596,124.0,4.6329,34.7056,-118.1265,1.3094
5.1512,12.9,4.08,0.6626,913.0,4.1274,35.7831,-122.9628,2.2995
1.8798,45.1,5.76,1.4123,214.0,3.6984,38.88,-124.0344,1.0106
1.9261,16.8,3.3739,0.6882,640.0,1.8262,35.5336,-124.1364,0.7684
2.9123,36.4,6.3425,1.8586,2093.0,3.8703,32.893,-121.6925,1.554
3.943,1.8,7.1937,2.4561,134.0,3.1447,34.1517,-122.5036,2.0192
5.4008,20.0,6.5687,1.8931,651.0,4.9796,34.9621,-118.8378,2.825
10.8614,18.9,1.9632,0.6427,692.0,4.1494,34.1725,-119.7149,5.3256
7.4977,28.7,7.4903,1.8022,171.0,3.744,34.4354,-121.09,3.9134
4.0716,4.7,7.3747,2.2443,1563.0,1.5316,39.8051,-115.7478,2.1493
4.4308,41.3,7.1603,2.2813,303.0,2.8991,36.4143,-119.1981,2.3587
2.4559,12.1,6.2457,1.8248,275.0,2.4033,36.3492,-123.5389,1.5269
4.4322,35.5,5.9404,1.4943,3333.0,3.3233,41.6828,-121.3945,2.122
3.769,42.0,7.5648,2.0816,680.0,2.5441,36.7437,-114.2799,2.271
5.4392,29.7,9.347,2.7116,1018.0,2.6902,41.3128,-114.2417,2.5727
2.7283,38.8,3.5939,0.721,1564.0,3.6097,35.3411,-121.8259,0.8705
6.1203,34.8,7.6563,2.3881,211.0,2.5273,36.3059,-122.744,3.1488
11.2418,19.1,5.3276,1.8117,1408.0,3.1539,36.2647,-119.2953,4.7793
4.1986,42.3,5.2407,1.2737,244.0,1.636,37.6877,-119.4446,2.2522
5.7032,16.0,2.4269,0.7043,234.0,2.1534,38.0503,-120.1936,2.3034
6.7807,30.1,4.9304,1.4663,307.0,3.9056,34.8572,-118.9417,3.5406
3.5228,39.0,3.5055,0.9901,217.0,1.8366,40.0391,-122.0619,2.0559
5.1267,20.3,4.5723,1.1862,918.0,4.9446,37.217,-123.2932,1.6715
4.5157,16.4,3.3036,1.0781,527.0,4.436,32.5669,-118.5102,2.0573
4.7522,24.4,4.6022,1.1035,247.0,2.6985,38.1177,-114.7077,1.8435
2.8185,42.7,4.6878,0.7605,792.0,9.9691,40.0816,-123.0536,0.2
4.5481,48.4,5.6935,1.8157,306.0,4.9394,34.8794,-117.0994,1.9388
6.0424,28.8,2.2705,0.6466,291.0,2.055,32.8598,-119.9021,3.2143
10.7047,34.7,2.609,0.8345,424.0,4.049,40.1682,-121.4132,5.0006
7.969,47.1,6.2238,1.106,641.0,3.0844,41.7746,-115.5424,3.5922
15.0,6.0,3.9051,0.6098,596.0,2.2019,33.2274,-119.7068,5.5
2.8281,12.8,7.6491,2.5768,281.0,1.9582,41.4113,-118.3752,1.2603
7.5639,37.2,5.9505,1.0684,941.0,4.4725,35.9131,-119.8479,3.0277
5.0028,43.0,6.7135,2.0942,323.0,2.3651,41.4437,-123.6469,1.7482
15.0,44.7,8.3214,2.6183,210.0,2.8842,38.664,-118.2535,5.5
2.7594,22.2,4.8806,1.4239,93.0,2.0784,40.9573,-120.1022,1.4224
2.7079,5.6,4.351,0.7669,1078.0,2.2272,39.9654,-123.5891,1.2145
3.1279,23.3,7.2434,2.0534,408.0,2.8554,32.766,-118.244,1.7794
1.2532,12.8,6.519,2.137,498.0,3.5088,33.1217,-124.3964,0.3759
3.2692,15.9,5.1253,1.205,1148.0,1.0668,37.4946,-122.3105,1.4484
2.842,40.4,8.2829,1.9275,250.0,3.0246,33.7314,-116.2988,1.1022
4.9049,4.9,5.0755,1.2109,102.0,2.229,36.8798,-124.1018,2.8303
5.5017,43.2,5.5655,0.9264,433.0,5.2643,41.569,-117.7098,2.7667
13.8143,22.8,5.5424,1.8202,549.0,9.7484,35.3002,-114.5281,5.5
7.9268,31.4,3.6308,1.1758,310.0,2.602,37.1447,-122.7025,3.9562
3.1704,5.6,5.6552,1.9769,1761.0,1.5085,36.1505,-120.1203,1.4456
2.6142,18.2,8.2935,2.2147,34.0,3.1479,38.4834,-118.4573,0.7186
6.0204,5.6,6.3899,1.9185,1237.0,2.7672,34.3415,-119.7706,2.7212
2.0296,50.0,5.5621,1.0598,890.0,6.6097,34.9694,-117.986,0.3624
13.4486,42.2,5.1765,1.4676,637.0,5.8511,40.6583,-120.257,5.5
9.0944,24.4,6.1617,1.725,14.0,4.2467,40.2077,-122.9407,3.9663
3.3821,12.4,6.9995,2.3115,1457.0,2.3758,39.9973,-123.565,1.405
1.6034,48.6,6.7185,2.1241,145.0,3.9397,39.8237,-116.6833,0.2
10.0979,18.6,4.8363,1.6332,243.0,3.3401,36.8647,-121.9944,5.4871
4.184,9.2,6.1496,1.991,340.0,3.3086,39.4245,-115.6018,1.4057
9.4186,29.7,6.4599,2.0913,606.0,1.6108,36.1784,-116.6982,4.9748
1.7218,49.1,3.4856,0.5673,765.0,4.5938,33.4567,-123.9807,0.477
3.1279,1.2,5.8365,1.863,985.0,3.1365,36.2371,-122.3873,1.5437
4.4958,13.1,1.1774,0.5,912.0,2.8854,34.0073,-121.4341,2.1828
4.6098,48.9,6.4651,1.4617,520.0,2.363,36.2131,-118.2579,2.2702
3.4211,9.7,6.8207,1.1002,612.0,2.187,35.3255,-115.9968,1.452
6.5124,6.8,6.9951,1.9973,136.0,3.4107,38.192,-123.8665,2.9987
2.3618,30.1,4.7099,1.0156,190.0,1.4923,35.9346,-121.8791,1.2513
4.1147,45.0,6.1181,1.4901,988.0,4.1198,39.2031,-120.5498,1.6248
4.8171,25.3,8.3479,2.3904,932.0,1.9706,37.3654,-122.5745,2.0642
6.1023,51.7,8.3275,2.7677,832.0,1.3185,41.2352,-118.7744,3.2139
6.8687,35.6,5.4417,1.7146,241.0,6.2261,33.3647,-119.481,2.3535
2.2824,4.8,5.7786,1.3876,1003.0,2.1314,39.0332,-121.1768,0.8749
1.7852,51.6,7.7218,1.7572,126.0,2.2505,38.8878,-119.0727,0.4967
9.6466,21.8,2.4984,0.5,1185.0,4.7295,41.531,-120.7639,4.1213
5.4706,15.7,4.8538,1.0896,311.0,6.3077,36.0297,-120.8965,2.5948
2.8602,29.5,8.1711,1.4071,2174.0,1.6271,35.4017,-121.7133,1.0012
11.3667,16.5,7.4504,2.5646,88.0,2.0494,34.1377,-118.8254,5.5
4.8038,5.4,6.2385,1.6519,2353.0,2.1105,35.0202,-119.8368,2.3501
9.0937,1.1,2.4883,0.5,281.0,4.3663,37.268,-122.4386,4.2855
4.667,23.9,5.4002,1.1911,276.0,5.7872,40.4583,-124.3639,1.2968
15.0,43.7,4.3202,1.1207,490.0,1.9501,35.2007,-122.9152,5.5
12.8482,30.2,6.1621,1.581,201.0,5.2904,33.9986,-124.0502,5.5
3.8598,52.0,3.8813,0.6098,375.0,2.2623,35.0852,-119.9682,1.8906
8.0281,15.6,3.4486,1.1731,193.0,3.4365,33.4588,-122.1365,3.9645
6.601,15.3,1.3703,0.5,200.0,1.8065,41.3036,-120.0852,2.887
10.1877,9.1,7.9436,1.2173,656.0,2.8612,40.7899,-121.0408,4.4694
2.5119,9.4,4.7005,0.7769,164.0,2.8736,35.4307,-118.8508,0.8008
6.7641,15.5,5.8143,1.5468,187.0,2.6483,34.8464,-116.8994,3.7547
8.4575,41.4,5.4955,0.9758,102.0,3.5043,41.1013,-119.4672,4.0806
1.5601,47.2,3.3651,0.5329,244.0,2.0081,32.5168,-123.8493,1.1407
2.2035,50.7,2.9819,0.6737,1498.0,2.1096,38.2055,-124.3161,0.4546
1.3185,12.8,3.4894,0.958,173.0,3.5792,41.202,-122.2611,0.2
3.8128,45.9,4.0537,0.6987,194.0,5.1388,37.3313,-120.0378,1.8089
6.8931,17.7,6.2332,1.3256,490.0,2.9769,32.5282,-124.0285,3.1781
11.0388,6.8,3.9086,0.9129,278.0,3.6747,34.5793,-121.0588,5.5
4.6854,45.4,8.993,1.6358,3745.0,4.0683,41.2632,-115.1862,1.4657
11.9075,33.4,7.5543,1.8978,343.0,4.1879,32.6617,-123.5548,5.5
1.958,9.4,7.1167,1.1888,564.0,2.0515,36.2504,-114.5406,1.0348
1.6128,22.9,5.2607,0.838,1037.0,2.2016,40.0026,-115.5049,0.2
4.3348,15.7,8.5286,2.166,1017.0,2.2795,40.4619,-115.7663,1.4041
5.6431,38.6,5.064,1.0107,509.0,6.4977,37.0373,-115.4316,2.2774
4.3946,24.1,5.4375,0.9193,343.0,3.6813,34.7086,-123.6595,2.2565
1.2963,51.5,5.8399,1.3711,3053.0,3.6158,38.1972,-122.9127,0.4202
4.2483,3.8,6.9036,2.2991,365.0,3.4781,35.0059,-123.0891,2.2673
2.0489,19.1,6.7738,1.9972,259.0,1.7712,34.925,-123.332,1.7354
6.698,25.6,4.5497,1.4246,211.0,6.5226,40.1722,-121.059,3.0446
5.5843,26.7,4.434,1.4383,72.0,3.6389,33.9655,-115.7827,2.9051
2.5499,17.1,6.7798,2.3358,917.0,4.0119,32.5525,-121.8544,1.3563
3.2926,38.2,6.9305,2.0975,39.0,1.4826,35.6994,-121.9357,2.1145
2.3738,45.6,4.7133,1.2805,401.0,4.1036,37.1643,-117.4032,0.2
4.3163,48.9,2.3256,0.5188,329.0,2.6052,39.1983,-123.4823,1.6086
7.9493,42.1,5.0854,0.9475,3789.0,1.7698,39.9206,-120.7171,2.8474
2.4808,44.4,6.7471,1.9386,65.0,2.0513,38.8034,-121.398,1.3086
6.0644,29.1,9.1108,3.1796,164.0,1.8113,38.4518,-115.6033,2.8094
3.2604,43.1,3.1041,0.7558,352.0,1.7991,38.8246,-119.0977,2.2685
2.7851,16.5,4.6469,1.3696,331.0,3.0778,35.0795,-117.712,1.1369
4.2029,21.3,4.7212,1.1757,233.0,2.5736,36.1324,-123.1451,2.0425
2.4081,17.2,8.2116,1.9411,372.0,3.4337,38.3561,-114.7464,0.9336
3.2149,24.8,5.4301,1.2601,114.0,5.8731,33.1229,-121.1143,1.2273
2.1843,15.6,3.6853,0.9247,577.0,2.8525,35.3056,-117.0782,0.5761
14.5681,50.0,6.6174,1.4782,40.0,1.2239,36.361,-114.4764,5.5
4.5775,17.0,4.6907,1.4061,393.0,2.727,37.5677,-119.1592,1.4389
2.9452,6.0,3.0512,0.9912,221.0,4.8421,37.1216,-119.1709,1.2247
5.0957,27.9,3.7145,1.2131,1115.0,2.9027,39.3223,-123.2689,1.9841
4.1896,3.9,8.9681,1.7536,2334.0,5.5385,36.9976,-120.4021,2.2582
3.9252,6.6,6.2684,2.0634,290.0,3.6009,41.0892,-115.5491,1.2134
6.4786,12.2,5.7155,1.2478,1621.0,1.4401,36.113,-123.0814,3.6319
7.0604,24.7,5.0002,1.0594,294.0,3.1388,37.491,-114.8662,3.7923
3.2599,23.1,6.0843,1.797,154.0,3.3831,32.5305,-117.4933,2.069
3.1725,41.8,6.0605,1.2784,2312.0,4.6281,35.4495,-120.0799,1.2085
3.7999,38.7,6.0843,0.9771,679.0,6.2205,40.7324,-118.7618,1.1096
1.1262,22.7,5.7297,1.2876,405.0,4.3193,35.669,-122.9198,0.7295
1.8056,18.0,7.2376,2.13,802.0,3.583,34.9053,-122.2164,0.5722
10.1769,17.1,5.5462,1.1946,531.0,3.9372,37.6636,-121.4927,4.885
12.0249,40.5,3.5441,0.9779,376.0,2.8089,33.2479,-120.4591,5.5
3.8597,3.7,4.2752,1.2057,107.0,1.6734,37.5502,-114.887,1.6151
6.334,1.7,1.542,0.5,308.0,3.0544,35.3848,-120.6405,3.0487
5.4019,41.6,9.5536,3.1472,752.0,3.4768,36.1395,-118.9997,2.8123
15.0,25.3,7.2255,1.7089,357.0,1.8562,40.018,-122.7987,5.5
8.7736,7.7,3.8399,0.7038,995.0,5.1072,38.7887,-116.7723,3.9737
4.1506,13.0,4.9363,1.0553,592.0,4.4914,36.738,-118.6171,1.0899
2.5261,48.6,4.2262,0.9992,168.0,1.7355,37.9864,-119.881,0.7829
1.7094,44.8,8.5851,2.5135,108.0,5.1879,39.7852,-114.5545,0.2877
5.0636,37.2,2.6602,0.5,345.0,2.6556,39.5849,-115.1482,2.2483
2.8468,25.6,5.729,1.2212,239.0,2.2003,34.2606,-117.5751,1.7637
1.9091,27.5,5.2829,1.6164,565.0,4.6261,35.3587,-114.821,0.6868
3.0406,50.7,7.1537,2.0329,197.0,2.9434,35.8083,-118.5698,1.6107
2.3422,50.3,5.292,1.5683,218.0,6.4216,34.2817,-115.8172,0.6962
12.3331,12.0,1.9836,0.6196,1156.0,2.1358,32.6155,-120.2007,5.5
7.6064,42.4,4.9978,1.5326,468.0,1.5028,34.1527,-123.5892,3.9579
4.4603,11.1,3.5557,1.0185,200.0,2.6854,40.1783,-114.0614,1.7449
10.8913,11.9,5.6592,1.3465,411.0,4.1193,37.6862,-122.7609,5.0571
4.6946,35.5,8.3684,2.9015,1602.0,2.0733,35.7458,-121.8591,2.454
2.6731,21.7,2.0211,0.5332,541.0,1.7647,38.2793,-122.7874,1.622
11.1772,48.5,3.8996,0.7431,730.0,3.2922,39.5284,-120.9565,5.4902
6.1925,5.5,4.3946,0.9166,190.0,1.6728,35.8671,-121.4626,2.7999
2.4052,27.1,4.7367,1.3676,1126.0,3.3963,36.9277,-118.1884,0.5443
3.998,47.8,6.9803,2.338,4097.0,2.6215,33.11,-114.0372,1.5207
2.6502,47.1,5.1529,0.9571,183.0,3.6612,38.1724,-123.9487,1.0369
1.9549,9.0,6.3316,1.054,124.0,1.7271,35.8859,-116.3263,1.119
7.8124,19.7,4.2485,1.3863,481.0,5.0494,36.6185,-123.1561,3.8619
14.0926,32.6,5.9598,1.985,968.0,2.7921,36.5147,-124.2917,5.5
1.9365,9.1,7.0556,1.4483,368.0,4.0772,38.5079,-117.7949,0.7266
6.2826,50.4,4.0354,0.9098,141.0,4.4103,37.9384,-115.3302,2.6356
3.0332,47.7,7.0627,1.992,362.0,1.8908,36.51,-122.6489,1.649
3.3459,9.5,5.6047,1.2105,734.0,4.2755,32.6611,-120.9131,1.9207
3.1411,7.2,7.5909,2.4703,269.0,1.6989,38.3991,-122.7281,1.7359
2.6687,5.4,5.0972,0.8742,740.0,1.7366,40.856,-114.9817,0.9736
4.6141,47.4,6.2625,0.9869,1293.0,6.5903,39.8107,-121.6612,1.3734
2.7222,10.9,5.4188,1.0388,513.0,4.6868,41.8253,-119.8305,0.4743
5.2713,22.2,5.3076,1.0998,392.0,6.8858,33.8212,-115.1052,2.3017
4.3486,23.9,6.0179,1.0386,925.0,2.5907,34.6139,-118.6949,2.3406
3.8831,31.5,6.5736,1.0724,171.0,3.1298,37.623,-114.7051,2.0234
2.5999,4.7,3.0009,0.9036,155.0,3.7097,34.7409,-114.7723,1.4765
3.1707,12.6,8.3673,1.53,309.0,2.9895,32.8282,-119.6532,2.2402
7.0515,48.5,1.7807,0.5926,247.0,2.229,36.3217,-118.385,2.8679
6.053,47.3,4.1304,0.9236,181.0,2.0992,35.2326,-122.0817,3.0832
2.493,40.8,5.3115,1.5091,2516.0,3.2725,35.0057,-114.0994,1.0226
4.7569,2.0,6.3247,1.2338,3540.0,1.9606,41.5551,-121.5777,1.8413
7.0345,17.7,8.6523,1.7137,283.0,1.9388,34.7653,-116.2753,3.487
1.646,33.0,1.7834,0.5,442.0,3.5164,33.7296,-121.2138,1.0272
6.2091,15.0,4.4846,1.1755,334.0,2.892,33.6905,-121.2131,2.918
3.0115,47.4,1.2463,0.5,1221.0,4.3705,40.1601,-123.4094,0.2
6.3114,33.3,5.5632,1.6777,1489.0,2.5346,39.2911,-118.6211,2.7892
2.835,4.7,6.0434,1.7171,68.0,2.3809,33.7301,-121.9293,1.4889
1.5175,47.4,8.6816,2.0821,649.0,3.5588,34.5877,-122.9419,1.2719
1.6879,49.8,5.7413,1.8839,109.0,2.171,39.5998,-122.12,0.7449
4.6129,5.0,7.5881,2.083,2341.0,2.3088,35.1089,-121.8635,2.1306
5.2374,28.2,6.6677,2.3206,627.0,2.3458,41.8246,-119.2071,2.2055
2.6049,16.5,4.6295,1.4531,177.0,2.7625,37.6354,-120.4478,1.0546
6.5742,21.0,2.6821,0.5,317.0,6.1042,34.3241,-123.7074,3.516
1.6538,10.2,6.05,1.2954,302.0,1.732,40.6587,-118.8717,0.8736
4.3075,30.5,2.5158,0.6651,682.0,5.044,35.535,-116.2287,1.2705
2.1671,49.9,8.0904,2.381,1144.0,4.0354,35.2437,-118.4705,0.7897
3.031,26.7,5.1759,1.3461,128.0,5.6226,35.6107,-114.2673,1.1545
4.611,5.2,7.8904,2.4241,2537.0,10.0,39.7979,-123.4589,0.8667
2.6745,32.6,4.5396,0.9376,2010.0,5.3259,34.1455,-115.8779,0.3358
3.5582,18.4,6.0377,1.1277,168.0,4.3504,36.127,-119.1902,1.7697
8.1971,44.7,5.9187,0.9516,434.0,1.7771,32.7929,-119.0233,4.015
3.1704,23.2,5.4099,1.4318,2232.0,1.8692,40.353,-119.0495,1.5489
7.3995,10.8,4.6347,1.3335,1384.0,3.4697,35.7368,-121.0842,3.4367
2.2754,10.7,6.2849,1.3527,288.0,1.5231,34.8576,-121.0922,1.1601
6.1588,40.2,3.6477,0.9948,911.0,3.8427,38.009,-117.8656,1.8908
10.6434,14.5,3.0811,0.5,8080.0,1.2789,39.1974,-124.03,4.7476
1.0172,40.1,7.9857,1.3564,448.0,4.7631,40.2225,-118.3177,0.2
2.7784,11.5,6.9543,2.0192,214.0,2.6414,35.804,-116.8918,1.2729
6.336,17.4,5.6318,1.2593,479.0,3.1602,40.2169,-120.7586,2.5725
3.9676,24.7,8.8303,2.5102,516.0,2.227,36.9164,-122.2178,2.485
5.5996,49.1,4.9645,1.5705,239.0,1.4058,33.4609,-122.2594,2.5802
3.1193,48.5,8.1454,2.6108,627.0,4.9228,40.5399,-123.6407,0.9228
4.7207,11.6,5.8511,1.0791,115.0,5.1258,37.7025,-123.5579,2.1983
4.082,19.3,3.4505,0.8532,207.0,2.6101,38.2235,-122.7498,2.2332
9.0311,8.6,9.1961,2.7293,861.0,3.9148,41.4062,-124.2987,4.0861
5.2208,27.0,7.4814,2.2803,70.0,2.5693,37.8119,-121.7045,2.3143
5.488,24.5,5.258,1.6139,995.0,3.3716,32.553,-121.2828,2.647
3.5004,46.9,6.9543,1.3605,54.0,4.0701,40.7709,-114.0502,1.62
3.3449,48.4,4.6926,0.8846,71.0,3.751,35.2051,-114.0873,1.8211
3.4572,20.6,7.1583,1.9184,245.0,5.1366,37.2668,-122.536,1.0046
5.6784,26.1,1.0,0.5,537.0,3.6971,34.4464,-122.2632,2.5558
3.4813,46.7,3.4604,0.7399,1518.0,3.0381,35.3213,-119.335,0.9887
5.3327,42.1,7.4585,1.275,427.0,2.2154,39.0232,-122.9378,2.8038
15.0,1.2,5.0007,1.4669,315.0,2.4808,36.5809,-119.2076,5.5
7.5585,17.3,5.9151,1.2418,720.0,4.1538,38.4577,-120.3064,3.154
3.6854,22.5,2.8064,0.5143,169.0,1.6475,40.324,-121.0915,2.0298
9.214,12.7,9.1957,1.651,464.0,4.6754,35.7378,-115.8626,4.625
3.5084,11.2,7.8811,1.6785,122.0,2.6846,37.8992,-115.8048,1.8007
1.3193,2.9,5.0986,1.3692,438.0,2.1653,39.8871,-114.1272,0.3955
2.4477,33.8,4.6906,1.0398,354.0,1.9358,39.2937,-122.1576,1.0031
1.4587,14.4,7.5592,1.1651,181.0,3.9344,37.6285,-115.1731,0.4746
3.6295,3.7,9.4649,1.6032,476.0,2.9866,36.1421,-118.8526,1.6908
4.5315,12.8,7.4075,1.5415,473.0,5.6718,36.3713,-118.2897,2.3346
12.2541,41.9,9.8436,2.7753,1307.0,1.8126,36.6148,-115.0889,5.5
5.4529,44.4,3.6553,0.6203,81.0,2.3839,35.814,-114.6024,2.4505
3.9296,25.6,3.8612,1.0121,374.0,2.8954,39.1412,-116.8685,1.5933
7.3717,22.2,3.1221,0.5432,189.0,2.2239,33.6914,-120.8477,4.1273
1.1892,50.9,6.3835,1.2277,963.0,3.0115,41.6908,-119.3585,0.4703
5.1622,11.2,5.8512,1.0792,857.0,3.4137,39.9004,-118.0419,2.1175
7.1172,12.0,5.1961,0.8493,670.0,3.6466,35.3325,-115.7993,3.7802
1.8457,15.9,7.1185,2.0236,200.0,5.4875,32.9042,-117.5915,0.8346
8.9018,9.8,7.9647,1.9329,978.0,1.7836,39.2574,-120.6628,4.1101
5.4909,20.3,2.4487,0.7743,87.0,3.4387,39.4764,-120.1123,2.177
3.4932,47.5,4.3061,0.7311,71.0,2.3192,41.6544,-123.9704,1.778
6.5513,32.4,7.1403,1.2777,113.0,3.568,34.9102,-114.7952,3.8781
15.0,22.0,4.5645,0.9644,390.0,3.5699,33.2859,-123.5748,5.5
4.9984,48.7,3.9036,1.1835,792.0,2.0243,41.1938,-118.4107,1.8884
5.2014,3.5,7.5371,1.5915,21.0,2.095,34.9572,-115.3477,2.7601
3.4021,11.7,2.921,0.6767,1514.0,3.6864,39.3545,-120.0809,0.93
2.6915,29.9,4.8968,1.0299,460.0,3.0324,33.0763,-116.0987,1.1516
7.3758,32.4,6.1573,1.0224,84.0,2.7515,39.7256,-116.0599,3.2557
2.6814,3.0,4.3524,1.4706,446.0,3.9087,33.7067,-123.8716,1.1988
4.6783,21.6,7.0663,1.8352,1203.0,4.0257,39.1081,-120.1725,1.9839
3.3649,34.1,4.3622,1.3417,735.0,2.4306,37.5573,-117.2442,1.3899
5.9738,36.6,8.3172,2.3427,1211.0,2.1365,41.5771,-120.0653,2.6059
5.475,33.5,5.2485,1.3271,103.0,1.8135,32.8507,-118.7757,3.1237
8.3522,17.3,6.8425,1.1491,267.0,3.0446,35.2745,-118.2582,4.1239
3.3002,5.8,6.992,1.9476,160.0,1.7002,33.1603,-122.9121,1.8667
3.8117,22.8,4.2449,0.7686,2248.0,3.1261,40.8524,-120.1742,1.2588
2.4911,7.6,1.393,0.5,765.0,4.8878,38.1421,-124.2011,1.1207
3.433,49.3,6.2215,1.716,6954.0,2.6081,37.5822,-122.9289,0.7276
5.6203,25.2,5.6446,1.7298,253.0,2.4242,33.7488,-119.1213,3.0465
7.0582,17.2,6.6117,1.8976,195.0,6.6801,37.1458,-118.4773,2.8301
2.5772,40.1,5.0469,1.4349,350.0,5.4952,36.2877,-122.9645,0.9595
7.5516,26.4,4.6391,0.8342,1601.0,2.2126,35.4996,-116.566,3.7791
10.1086,16.8,9.5169,2.0864,280.0,3.1759,39.8358,-120.5836,5.251
5.7435,42.4,2.5553,0.5,457.0,3.4263,33.0821,-114.8332,2.587
13.8195,45.2,6.9679,2.0478,444.0,3.2591,38.6435,-120.4295,5.5
2.8172,35.3,4.3508,1.4815,420.0,6.2082,40.3184,-122.927,0.4323
2.1238,3.4,4.8284,0.9793,210.0,3.1108,41.1194,-116.5413,1.0087
1.5415,29.9,4.8658,0.8152,352.0,3.3032,39.5862,-118.5381,1.0514
10.997,39.9,3.8931,0.9543,337.0,3.9569,35.1833,-120.4398,5.4869
6.6367,8.0,6.6424,2.1345,400.0,4.8354,38.2048,-120.7624,2.5867
4.3347,12.7,8.2813,2.1564,1036.0,4.37,33.8433,-122.9169,2.3272
5.3015,46.0,6.44,1.0263,2346.0,3.7256,33.6121,-120.9212,2.1187
2.2812,2.0,5.7068,1.968,174.0,1.6105,38.5669,-124.1919,0.9816
15.0,39.4,3.5271,1.1136,273.0,2.4713,40.5855,-119.2248,5.5
4.843,25.2,6.5337,1.152,177.0,4.1694,33.1389,-115.0844,2.5168
4.7857,23.8,9.8127,3.281,486.0,3.3206,33.507,-116.149,2.5183
6.9272,1.4,4.7386,1.1379,235.0,4.1806,37.8733,-124.2005,2.9867
5.9811,42.8,4.748,1.0654,513.0,6.3908,34.573,-115.2468,2.8487
5.126,19.4,4.3778,1.0604,1216.0,1.8761,38.3123,-119.7506,2.1677
2.7891,28.6,4.5212,1.4328,32.0,4.7359,34.5382,-122.4956,1.5288
5.947,35.5,1.0,0.5,660.0,2.6323,33.6066,-116.5997,2.3651
13.8629,36.8,6.3101,1.0213,255.0,4.3673,37.683,-121.1098,5.5
10.0468,49.8,3.8089,1.3008,639.0,2.955,40.6909,-121.8402,4.1505
11.6571,28.1,2.2795,0.5,165.0,7.0343,39.0087,-122.8062,4.7958
3.2978,21.4,7.0064,2.0957,1334.0,3.1646,40.2779,-119.3905,1.1049
2.475,49.6,3.336,0.9248,1006.0,2.3252,35.0302,-123.5194,1.4896
4.1559,33.7,4.8227,0.9043,712.0,3.5536,40.9168,-116.2511,1.9854
4.6341,16.2,8.4329,1.5529,892.0,3.4198,36.0819,-119.5579,2.5212
8.641,7.4,2.6816,0.869,191.0,4.7362,40.5983,-119.8067,3.7422
1.6234,44.0,2.4348,0.5696,217.0,3.5938,36.9762,-124.4805,0.4992
11.2204,19.5,6.0386,1.6963,856.0,8.0851,35.0446,-115.9124,5.3889
4.0763,34.7,7.799,1.9561,187.0,2.8732,34.9725,-119.3252,2.2862
3.469,25.0,2.3513,0.6947,1712.0,2.8868,37.8928,-119.8811,1.2751
2.4418,11.1,6.3154,1.5526,292.0,2.3595,33.2506,-116.5055,1.8206
1.6604,31.7,6.662,1.3822,666.0,3.1089,41.3355,-123.8396,0.6947
7.3441,4.1,1.3817,0.5,3292.0,3.2951,35.0789,-120.6499,3.223
4.6832,22.1,7.097,2.2839,199.0,3.3618,35.6884,-118.4548,2.1327
2.0668,28.9,7.2532,1.7669,432.0,3.086,34.7164,-119.6639,0.8652
2.0605,23.2,4.8764,0.9396,1158.0,2.3539,32.5286,-122.5928,0.9616
3.6639,39.2,8.0047,2.6969,1044.0,2.1114,39.0792,-121.3576,1.7635
12.1997,43.2,7.7729,2.4043,291.0,2.5855,38.1103,-121.3479,5.5
